name,company,stock_code,product,market_date,month,ceo,homepage,region,company_eng,code,codename
기타식품제조업,인산가,62580,"죽염및죽염응용,엑기스류",2015-12-21,12월,김윤세,http://www.insanga.co.kr,경상남도,인산가,C,제조업
기타식품제조업,해태제과식품주식회사,101530,"홈런볼,오예스,맛동산,부라보콘등",2016-05-11,12월,신정훈,http://www.ht.co.kr,충청남도,해태제과식품,C,제조업
기타식품제조업,씨제이제일제당주식회사,97950,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품제조,도매,무역/통신판매",2007-09-28,12월,"손경식,신현재,강신호(각자대표이사)",http://www.cj.co.kr,서울특별시,CJ제일제당,C,제조업
기타식품제조업,삼양식품,3230,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스티)제조,도매",1975-06-30,12월,"김정수,정태운",http://www.samyangfood.co.kr,서울특별시,삼양식품,C,제조업
기타식품제조업,엠에스씨,9780,식품첨가물,1993-10-12,12월,"김길제,김호석",http://www.msckorea.com,경상남도,엠에스씨,C,제조업
기타식품제조업,조흥,2600,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일제조,판매/주택신축,판매",1976-12-23,12월,유익제,http://www.choheung.co.kr,경기도,조흥,C,제조업
기타식품제조업,동원F&B,49770,"참치캔,음료,냉동식품제조,판매",2000-11-23,12월,김재옥,http://www.dw.co.kr,서울특별시,동원F&B,C,제조업
기타식품제조업,크라운제과,264900,"비스킷,스낵,당과",2017-04-11,12월,장완수,http://www.crown.co.kr,서울특별시,크라운제과,C,제조업
기타식품제조업,휴럼,284420,"건강기능식품,유산균관련제품",2017-12-12,12월,김진석,http://hurum.co.kr,서울특별시,휴럼,C,제조업
기타식품제조업,샘표식품,248170,간장,2016-08-09,12월,박진선,http://www.sempio.com,서울특별시,샘표식품,C,제조업
기타식품제조업,오리온,271560,스낵등과자류,2017-07-07,12월,이경재,http://www.orionworld.com,서울특별시,오리온,C,제조업
기타식품제조업,CJ씨푸드,11150,"수산물(어묵,맛살)가공품도매,원양수산업,수출입",1988-11-26,12월,"민경호,박정훈(각자대표)",http://www.cjseafood.net,경기도,CJ씨푸드,C,제조업
기타식품제조업,뉴트리바이오텍,222040,건강기능식품,2015-12-16,12월,이윤종,http://www.nutribiotech.co.kr,서울특별시,뉴트리바이오텍,C,제조업
기타식품제조업,네추럴FNP,86220,건강기능식품,2015-07-09,12월,조정환,http://www.naturalfnp.com,충청북도,네추럴FNP,C,제조업
기타식품제조업,현성바이탈,204990,"건강식품,수소수기등",2016-12-09,12월,신지윤,http://www.hsvital.com,서울특별시,현성바이탈,C,제조업
기타식품제조업,롯데제과,280360,"껌,캔디,초코,비스켓,빙과",2017-10-30,12월,"신동빈,이재혁,민명기",http://www.lotteconf.co.kr/,서울특별시,롯데제과,C,제조업
기타식품제조업,서울식품공업,4410,"빵,스넥,마아가린,유지류,사료제조,도매",1973-12-28,12월,서성훈,http://seoul-food.co.kr,충청북도,서울식품공업,C,제조업
기타식품제조업,사조해표,79660,"식용유제조/농수산물,식용유도매,무역/부동산임대",2004-09-21,12월,김상훈,http://www.sajohp.com,서울특별시,사조해표,C,제조업
기타운송관련서비스업,더블유홀딩컴퍼니,52300,운송,2001-08-02,12월,윤기태,http://www.shwa.co.kr,서울특별시,W홀딩컴퍼니,H,운수 및 창고업
기타운송관련서비스업,한국공항,5430,"항공기지상조업,항공화물상하역,장비대여,항공용역사업,항공기급유,항공화물취급,보관,부정기헬기운송,여행알선,광업,먹는샘물제조,농축산업",1976-12-28,12월,강영식,http://www.kas.co.kr,서울특별시,한국공항,H,운수 및 창고업
기타운송관련서비스업,현대글로비스,86280,"화물운송주선,화물포장,자동차수리/산업용기계장비임대",2005-12-26,12월,김정훈,http://www.glovis.net,서울특별시,현대글로비스,H,운수 및 창고업
기타운송관련서비스업,한솔로지스틱스,9180,"지류펄프보관창고운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,12월,민병규,http://www.hansollogistics.com,서울특별시,한솔로지스틱스,H,운수 및 창고업
기타운송관련서비스업,선광,3100,"항만하역,해사(바다모래)",1999-12-21,12월,심충식(단독대표),http://www.sun-kwang.co.kr,인천광역시,선광,H,운수 및 창고업
기타전기장비제조업,제이에스피브이,250300,태양광모듈제조,2016-08-10,12월,이정현,http://www.jspv.co.kr,충청남도,제이에스피브이,C,제조업
기타전기장비제조업,이비테크,208850,전자가속기제조및전자선조사서비스,2016-06-22,12월,김진규,http://www.eb-tech.com,대전광역시,이비테크,C,제조업
기타전기장비제조업,로보로보,215100,교육용로봇,2015-04-22,12월,장창남,http://www.roborobo.co.kr,서울특별시,로보로보,C,제조업
기타전기장비제조업,티에이치엔,19180,"자동차부품(전기배선장치류)제조,도매",1996-07-31,12월,"채철,양혁묵",http://www.th-net.co.kr,대구광역시,티에이치엔,C,제조업
기타전기장비제조업,대아티아이,45390,"EDMS(EnterpriseDocumentManagementSystem)-전사적문서관리시스템,KMS-지식경영시스템",2001-05-17,12월,최진우,http://www.daeati.co.kr,경기도,대아티아이,C,제조업
기타전기장비제조업,루켄테크놀러지스,162120,반도체및디스플레이검사장비및검사부품,2017-07-25,12월,안윤태,http://www.luken.co.kr,경기도,루켄테크놀러지스,C,제조업
기타전기장비제조업,탑선,180060,태양광모듈,2017-10-27,12월,윤정택,http://topsun.kr,전라남도,탑선,C,제조업
기타전문도매업,포비스티앤씨,16670,"h/w,s/w개발",1993-04-21,12월,"남궁정,이혁수(각자대표이사)",http://www.pobis.co.kr,서울특별시,포비스티앤씨,G,도매 및 소매업
기타전문도매업,SK가스,18670,"액화석유가스,가스기기판매,수입,저장",1997-08-27,12월,"최창원,이재훈",http://www.skgas.co.kr/,경기도,SK가스,G,도매 및 소매업
기타전문도매업,와이오엠,66430,"VCI,LDPE필름외",2002-12-24,12월,염현규,http://www.yopticsm.com,부산광역시,와이오엠,G,도매 및 소매업
기타전문도매업,삼성물산,28260,"도소매,건설,남자용정장제조업등",2014-12-18,12월,"이영호,고정석,정금용",http://www.samsungcnt.com,서울특별시,삼성물산,G,도매 및 소매업
기타전문도매업,버추얼텍,36620,"고지유통,ERP시스템운영",2000-01-11,12월,서지현,http://www.virtualtek.co.kr,서울특별시,버추얼텍,G,도매 및 소매업
기타전문도매업,한솔PNS,10420,"정보시스템구축및유지보수,포장재제조및가공,지류가공및판매",1989-05-31,12월,강준석,http://www.hansolpns.com,서울특별시,한솔피엔에스,G,도매 및 소매업
기타전문도매업,이아이디,93230,"무선통신기기부품,전시용핸드폰모형기(ADM)제조",2007-11-01,12월,김원욱,http://www.eid21.co.kr,경기도,이아이디,G,도매 및 소매업
기타전문도매업,엔케이물산,9810,유연성산업용포장재(FIBC)제조판매,1988-08-31,12월,김성곤,http://nk-ms.com,서울특별시,엔케이물산,G,도매 및 소매업
기타전문도매업,신성통상,5390,"의류,악세사리(모자,벨트,가방)도매/의류제조",1975-12-22,06월,대표이사염태순,http://www.ssts.co.kr,서울특별시,신성통상,G,도매 및 소매업
기타전문도매업,대원미디어,48910,"캐릭터사업,만화영화제작",2001-07-31,12월,"정욱,정동훈",http://daewonmedia.com,서울특별시,대원미디어,G,도매 및 소매업
기타전문도매업,E1,17940,"LPG(프로판,부탄가스),가스기기판매",1997-08-27,12월,구자용사장,http://www.e1.co.kr,서울특별시,E1,G,도매 및 소매업
기타전문도매업,남성,4270,"수출입(카오디오)/통신기기제조,판매/이동통신,유선방송,정보통신/생활필수품,식품판매/부동산임대",1989-11-14,12월,윤봉수윤남철윤성호,http://www.namsung.com,서울특별시,남성,G,도매 및 소매업
기타전문도매업,포스링크,56730,"석탄도매,통신공사외",2002-01-04,12월,조준영,http://fourthlink.co.kr,경기도,포스링크,G,도매 및 소매업
기타전문도매업,이-글벳,44960,"아바텍,아목사실린사등",2000-11-16,12월,"강승조,강태성(각자대표이사)",http://www.eaglevet.com,충청남도,이글벳,G,도매 및 소매업
기타전문도매업,하이텍팜,106190,주사제용무균원료의약품(SterileImipenem외),2010-07-28,12월,김정수,http://www.htpharm.com,충청북도,하이텍팜,G,도매 및 소매업
기타전문도매업,중앙에너비스,440,석유류도소매,1993-03-24,12월,"한상열,한상은(각자대표이사)",http://www.enervis.co.kr,서울특별시,중앙에너비스,G,도매 및 소매업
기타전문도매업,팜스웰바이오,43090,"바이오리엑터(Bioreactor,생물반응기)",2001-10-11,12월,"추연우,장영진",http://www.pharmswell.com,강원도,팜스웰바이오,G,도매 및 소매업
기타전문도매업,아미노로직스,74430,DVR용영상처리칩,2004-06-04,12월,"오장석,오성석",http://www.aminologics.co.kr,서울특별시,아미노로직스,G,도매 및 소매업
기타전문도매업,서린바이오사이언스,38070,생명과학연구기기및시약,2005-10-25,12월,황을문,http://www.seoulin.co.kr,경기도,서린바이오,G,도매 및 소매업
기타전문도매업,한국정보공학,39740,"그룹웨어,자료관리시스템",2000-07-06,12월,"이세복,유용석(각자대표이사)",http://www.kies.co.kr,경기도,한국정보공학,G,도매 및 소매업
기타전문도매업,흥구석유,24060,휘발유등,1994-12-07,12월,김상우,,대구광역시,흥구석유,G,도매 및 소매업
기타전문도매업,SK네트웍스,1740,"종합무역업(전자전기제품,섬유,에너지화학제품,철강금속제품),의류,수입산합판,MDF판매,정보통신사업,에너지유통사업",1977-06-30,12월,"최신원,박상규(각자대표이사)",http://www.sknetworks.co.kr,서울특별시,SK네트웍스,G,도매 및 소매업
기타전문도매업,셀트리온헬스케어,91990,바이오의약품마케팅및판매,2017-07-28,12월,"김만훈,김형기(각자대표이사)",http://www.celltrionhealthcare.com/kr/index.do,인천광역시,셀트리온헬스케어,G,도매 및 소매업
기타전문도매업,이화산업,760,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무도매,제조",1994-04-29,12월,홍성우,http://www.rifa.co.kr,서울특별시,이화산업,G,도매 및 소매업
기타전문도매업,이지,37370,"산화철,대기수처리방지시설,무역",2000-01-11,12월,문경환,http://www.egcorp.co.kr,충청남도,EG,G,도매 및 소매업
기타전문도매업,녹원씨엔아이,65560,산업용필터,2003-07-01,12월,"안성호,정유석각자대표이사",http://www.nokwonci.co.kr,경기도,녹원씨엔아이,G,도매 및 소매업
기타전문도매업,삼영무역,2810,"화공약품,안경렌즈",1988-03-28,12월,이승용,http://www.samyung.co.kr,서울특별시,삼영무역,G,도매 및 소매업
기타전문도매업,키위미디어그룹,12170,석탄(점결탄)판매,1989-12-20,12월,정철웅,http://www.kiwimediagroup.com,서울특별시,키위미디어그룹,G,도매 및 소매업
기타전문도매업,원익큐브,14190,"이에이엠,2-헤마,비에이엠,엠엠에이,아스팔트슁글",1996-04-26,12월,오영신,http://www.hunus.co.kr,경기도,원익큐브,G,도매 및 소매업
기타전문도매업,진도,88790,"모피제품제조,가공",2006-03-28,12월,임영준,http://www.jindofand.co.kr,서울특별시,진도,G,도매 및 소매업
기타전문도매업,세우글로벌,13000,"화공약품.엔지니어링플라스틱,페놀계제품,석유화학제품판매/철재가구,사무목재가구제조/교육사업",1989-09-05,12월,안백순,http://www.sewoo21.co.kr,인천광역시,세우글로벌,G,도매 및 소매업
기타전문도매업,리드코프,12700,화공약품운반,1996-01-19,12월,김철우,http://www.leadcorp.co.kr,서울특별시,리드코프,G,도매 및 소매업
기타전문서비스업,아이디스홀딩스,54800,비금융지주회사,2001-09-27,12월,김영달,http://www.idisholdings.co.kr,대전광역시,아이디스홀딩스,M,"전문, 과학 및 기술 서비스업"
기타정보서비스업,이크레더블,92130,"전자신용인증서비스(정보),소프트웨어개발",2008-10-24,12월,이진옥,http://www.ecredible.co.kr,서울특별시,이크레더블,J,정보통신업
기타정보서비스업,미스터블루,207760,"온라인만화콘텐츠서비스및제공,만화출판",2014-12-12,12월,조승진,http://www.mrblue.com,서울특별시,미스터블루,J,정보통신업
기타정보서비스업,지와이커머스,111820,"B2B전자결제,B2B공동구매",2010-06-18,12월,이기건,http://www.mp1.co.kr,서울특별시,지와이커머스,J,정보통신업
기타정보서비스업,엔에이치엔한국사이버결제,60250,전자결제서비스업,2002-01-08,12월,박준석,http://www.kcp.co.kr,서울특별시,NHN한국사이버결제,J,정보통신업
기타정보서비스업,인포뱅크,39290,"모바일메시징서비스,휴대폰단말기용S/W개발용역",2006-07-04,12월,박태형,http://www.infobank.net,경기도,인포뱅크,J,정보통신업
기타정보서비스업,케이티씨에스,58850,전화번호검색데이타제공/콜센터운영,2010-09-16,12월,남규택,http://www.ktcs.co.kr,대전광역시,KTcs,J,정보통신업
기타정보서비스업,브레인콘텐츠,66980,TFT-LCD용광기능성필름,2003-01-17,12월,장대용,http://www.braincontents.kr,서울특별시,브레인콘텐츠,J,정보통신업
기타정보서비스업,유비온,84440,이러닝(E-Learning),2014-01-21,09월,임재환,http://ubion.co.kr,서울특별시,유비온,J,정보통신업
기타정보서비스업,나이스평가정보,30190,"개인및기업정보,솔루션",2000-05-16,12월,심의영,http://www.niceinfo.co.kr,서울특별시,NICE평가정보,J,정보통신업
기타정보서비스업,케이티스,58860,"114전화번호안내,고객센터",2010-12-17,12월,김진철,http://www.ktis.co.kr,서울특별시,케이티스,J,정보통신업
기타정보서비스업,민앤지,214180,휴대폰부가서비스,2015-06-30,12월,"이경민,이현철(공동대표이사)",http://www.minwise.co.kr,서울특별시,민앤지,J,정보통신업
기타정보서비스업,더이앤엠,89230,인터넷개인방송플랫폼,2006-10-10,12월,"양성휘,남득현(각자대표이사)",http://www.theenm.com,서울특별시,THEE&M,J,정보통신업
기타정보서비스업,팍스넷,38160,"금융솔루션,증권정보,광고",2016-08-01,12월,김익수,http://www.paxnet.co.kr,서울특별시,팍스넷,J,정보통신업
기타종이및판지제품제조업,모나리자,12690,"화장지,미용티슈제조,도매",1988-10-14,12월,노유호,http://www.monarisa.co.kr,서울특별시,모나리자,C,제조업
기타종이및판지제품제조업,대림제지,17650,골판지원지,1994-11-07,12월,유창승,http://www.daelimpaper.co.kr,경기도,대림제지,C,제조업
기타종이및판지제품제조업,국일제지,78130,"산업용및가정용지류(강판간지,다공지등)",2004-10-22,12월,"최부도,최우식(각자대표)",http://www.kukilpaper.co.kr,경기도,국일제지,C,제조업
기타화학제품제조업,아우딘퓨쳐스,227610,"기초화장품,마스크팩등",2017-07-12,12월,최영욱,http://www.outinco.com,서울특별시,아우딘퓨쳐스,C,제조업
기타화학제품제조업,보락,2760,"식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료제조,판매",1989-11-30,12월,정기련,http://www.bolak.co.kr,경기도,보락,C,제조업
기타화학제품제조업,클리오,237880,"색조화장품,기초화장품",2016-11-09,12월,한현옥,http://www.clio.co.kr,서울특별시,클리오,C,제조업
기타화학제품제조업,잉크테크,49550,"잉크젯프린터용잉크카트리지,재충전잉크",2002-02-28,12월,정광춘,http://www.inktec.com,경기도,잉크테크,C,제조업
기타화학제품제조업,에이블씨엔씨,78520,"화장품제조,도소매/소프트웨어자문,개발,공급/전자상거래",2011-09-07,12월,이세훈,http://www.able-cnc.com,서울특별시,에이블씨엔씨,C,제조업
기타화학제품제조업,한국콜마,161890,"화장품,의약품",2012-10-19,12월,"윤상현,강학희,이호경",,세종특별자치시,한국콜마,C,제조업
기타화학제품제조업,유쎌,252370,바이오셀룰로오스마스크팩,2016-09-29,12월,차재영,http://www.youcel.co.kr,전라북도,유쎌,C,제조업
기타화학제품제조업,세화피앤씨,252500,염모제등,2016-11-02,12월,이훈구,http://www.sewha.co.kr,충청북도,세화피앤씨,C,제조업
기타화학제품제조업,리더스코스메틱,16100,화장품,2003-01-15,12월,김진구,http://www.leaderscosmetics.com,서울특별시,리더스코스메틱,C,제조업
기타화학제품제조업,그린케미칼,83420,"비이온계면활성제제조,도매",2005-10-20,12월,양준화,http://www.korgc.com,충청남도,그린케미칼,C,제조업
기타화학제품제조업,코스모화학,5420,"이산화티타늄및부산물,황산코발트및부산물",1987-07-23,12월,함재경,http://www.cosmochem.co.kr,서울특별시,코스모화학,C,제조업
기타화학제품제조업,엠앤씨생명과학,225860,"무합성화장품,건강기능식품",2017-04-25,12월,조선도,http://www.mncls.co.kr,경기도,엠앤씨생명과학,C,제조업
기타화학제품제조업,코스온,69110,화장품,2003-10-14,12월,이동건,http://coson.co.kr,서울특별시,코스온,C,제조업
기타화학제품제조업,SKC,11790,"폴리에스테르필름,합성수지,LCD용필름제조",1997-07-18,12월,이완재,http://www.skc.kr,경기도,SKC,C,제조업
기타화학제품제조업,이엔드디,101360,"매연저감장치,촉매",2013-07-01,12월,김민용,http://www.endss.com,충청북도,이엔드디,C,제조업
기타화학제품제조업,미원화학,134380,"계면활성제,황산및분황",2011-02-15,12월,정규식,http://www.miwonchemicals.com,울산광역시,미원화학,C,제조업
기타화학제품제조업,제이준코스메틱,25620,화장품제조판매,1995-07-08,12월,"이진형,판나",http://www.jayjun.kr,인천광역시,제이준코스메틱,C,제조업
기타화학제품제조업,애경산업,18250,"Age20's,루나,트리오,2080치약,순샘,제트등",2018-03-22,12월,"채동석,이윤규",http://www.aekyung.co.kr,서울특별시,애경산업,C,제조업
기타화학제품제조업,코디,80530,"LCD검사부품(프로브유니트),LED검사부품(프로브카드)",2010-01-05,12월,김종원,http://www.kodi-s.com,경기도,코디,C,제조업
기타화학제품제조업,인터코스,240340,"스킨로션,기능성제품류,헤어제품류,의약외품등(화장품ODM)",2016-04-21,12월,김주덕,http://www.interkos.co.kr,인천광역시,인터코스,C,제조업
기타화학제품제조업,이엔에프테크놀로지,102710,LCD/반도체용케미칼,2009-05-28,12월,"지용석,정진배",http://www.enftech.com/,경기도,이엔에프테크놀로지,C,제조업
기타화학제품제조업,송원산업,4430,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제제조",1977-06-25,12월,"김충식,마우리지오부티(MaurizioButti)각자대표이사",http://www.songwon.com,울산광역시,송원산업,C,제조업
기타화학제품제조업,에이씨티,138360,기능성화장품원료,2013-11-08,12월,"KyeWonKim,KwokHoWong(각자대표이사)",http://www.actcos.com,충청북도,에이씨티,C,제조업
기타화학제품제조업,강남제비스코,860,"도료(페인트,락카,신나,에나멜,바니쉬),안료제조,판매",1975-11-12,12월,"황익준,김재현(각자대표이사)",http://www.jevisco.com,부산광역시,강남제비스코,C,제조업
기타화학제품제조업,서흥,8490,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도,서흥,C,제조업
기타화학제품제조업,케이디켐,221980,PVC안정제,2015-11-19,12월,민남규,http://www.kdchem.kr,충청북도,케이디켐,C,제조업
기타화학제품제조업,코스맥스,192820,화장품,2014-04-07,12월,"이경수,김재천",http://www.cosmax.com,경기도,코스맥스,C,제조업
기타화학제품제조업,제노텍,66830,"원료의약품,합성유전자,체외진단분석기용시약",2016-07-18,12월,김재종,http://www.genotech.co.kr,대전광역시,제노텍,C,제조업
기타화학제품제조업,코스메카코리아,241710,"화장품OEM,ODM",2016-10-28,12월,"조임래,박은희(공동대표)",http://www.cosmecca.com,충청북도,코스메카코리아,C,제조업
기타화학제품제조업,한국화장품제조,3350,"화장품(OEM,ODM)",1978-02-06,12월,"임충헌,이용준",http://www.hkcosm.com,서울특별시,한국화장품제조,C,제조업
기타화학제품제조업,노루페인트,90350,페인트제조,2006-07-03,12월,"김용기,진명호(각자대표이사)",,경기도,노루페인트,C,제조업
기타화학제품제조업,현대아이비티,48410,"LCD모니터,디지털사이니지,바이오양모제",2002-08-08,12월,오상기,http://www.hyundaiibt.com,경상북도,현대아이비티,C,제조업
기타화학제품제조업,일진다이아몬드,81000,"공업용합성다이아몬드제조,도매,수출입",2004-12-22,12월,정병국,http://www.iljindiamond.co.kr,충청북도,일진다이아,C,제조업
기타화학제품제조업,디엔에프,92070,반도체배선박막재료(알루미늄전구체),2007-11-16,12월,김명운,,대전광역시,디엔에프,C,제조업
기타화학제품제조업,삼화페인트공업,390,"유성페인트,수성페인트,PCM도료제조",1993-09-10,12월,"김장연,오진수(각자대표)",http://www.spi.co.kr,경기도,삼화페인트공업,C,제조업
기타화학제품제조업,켐트로스,220260,기타화학제품제조업,2015-07-27,12월,이동훈,http://chemtros.com,경기도,켐트로스,C,제조업
기타화학제품제조업,코스모신소재,5070,"이차전지양극활물질,기능성필름",1987-09-28,12월,홍동환,http://www.cosmoamt.com,충청북도,코스모신소재,C,제조업
기타화학제품제조업,제이씨케미칼,137950,"바이오디젤,글리세린등",2011-08-08,12월,윤사호,http://www.jcchemical.co.kr,울산광역시,제이씨케미칼,C,제조업
기타화학제품제조업,한농화성,11500,"계면활성제,글리콜에테르제조,판매",2003-01-09,12월,"김응상,경상호(각자대표)",http://hannong.koreasme.com,전라북도,한농화성,C,제조업
기타화학제품제조업,보령메디앙스,14100,"누크,비비생활용품,비앙또마망,지에닉,닥터아토피스",1995-01-03,12월,"김은정,이훈규(각자대표이사)",http://www.medience.co.kr,서울특별시,보령메디앙스,C,제조업
기타화학제품제조업,주식회사케이씨씨,2380,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리제조",1973-06-25,12월,"정몽진,정몽익",http://www.kccworld.co.kr,서울특별시,케이씨씨,C,제조업
기타화학제품제조업,한국알콜산업,17890,주정,1992-08-04,12월,"지용석,주성호,강성우(각자대표이사)",http://www.ka.co.kr,경기도,한국알콜,C,제조업
기타화학제품제조업,LG생활건강,51900,"화장품,생활용품제조,도매",2001-04-25,12월,차석용,http://www.lgcare.com,서울특별시,LG생활건강,C,제조업
기타화학제품제조업,잇츠한불,226320,"스킨케어베이직,포인트메이크업,스킨케어스페셜,베이스메이크업등",2015-12-28,12월,홍동석,http://www.itsskin.com,서울특별시,잇츠한불,C,제조업
기타화학제품제조업,제닉,123330,"하이드로겔마스크팩,기타화장품",2011-08-03,12월,박철홍,http://genic21.com,경기도,제닉,C,제조업
기타화학제품제조업,에스알바이오텍,270210,화장품제조및유통,2017-06-15,12월,송병호,,경기도,에스알바이오텍,C,제조업
기타화학제품제조업,메카로,241770,반도체용전구체및히터블록,2017-12-06,12월,이재정,http://www.mecaro.com,경기도,메카로,C,제조업
기타화학제품제조업,라이온켐텍,171120,"합성왁스,인조대리석",2013-11-19,12월,"박희원,박서영",http://www.lion-chemtech.co.kr,대전광역시,라이온켐텍,C,제조업
기타화학제품제조업,비엔디생활건강,215050,세탁용세제,2015-03-30,12월,이다니엘,http://www.e-seje.com,인천광역시,비엔디생활건강,C,제조업
기타화학제품제조업,나노신소재,121600,"인듐계산화물TCOTarget,반도체CMPSlurry등",2011-02-09,12월,박장우,http://anapro.com,세종특별자치시,나노신소재,C,제조업
기타화학제품제조업,TS트릴리온,284610,탈모샴푸및헤어케어제품등,2017-12-22,12월,장기영,http://www.talmo.com,서울특별시,TS트릴리온,C,제조업
기타화학제품제조업,하우동천,233990,여성청결제및질염치료제개발,2015-12-29,12월,최원석,http://www.jilgyungyi.com,서울특별시,하우동천,C,제조업
기타화학제품제조업,에이치디씨현대이피,89470,"합성수지(PP컴파운딩가공,자동차범퍼,내장제)제조,도소매",2006-09-25,12월,강창균,http://www.hyundai-ep.com,충청남도,HDC현대EP,C,제조업
기타화학제품제조업,네오팜,92730,생체기능성(아토피)보습제,2007-01-30,12월,이대열,http://neopharm.co.kr,대전광역시,네오팜,C,제조업
기타화학제품제조업,한솔씨앤피,221610,모바일코팅제(도료),2016-01-27,12월,김화주,http://www.hansolcnp.com,경기도,한솔씨앤피,C,제조업
기타화학제품제조업,휴켐스,69260,"화합물,화학제품제조",2002-10-07,12월,최금성,http://www.huchems.com,서울특별시,휴켐스,C,제조업
기타화학제품제조업,씨앗,103660,"잉크리본,인화지",2015-06-22,12월,김환기,http://www.ciaat.net,광주광역시,씨앗,C,제조업
기타화학제품제조업,아모레퍼시픽,90430,"화장품,생활용품제조,판매",2006-06-29,12월,"서경배,안세홍",http://www.apgroup.com,서울특별시,아모레퍼시픽,C,제조업
기타화학제품제조업,잉글우드랩,950140,기초화장품(화장품제조),2016-10-14,12월,DavidC.Chung,http://www.englewoodlab.com,미국,잉글우드랩,C,제조업
기타화학제품제조업,케이씨아이,36670,"폴리머,레진,계면활성제",2001-01-03,12월,이진용,http://www.kciltd.com,충청남도,KCI,C,제조업
기타화학제품제조업,켐트로닉스,89010,"TouchIC및PBA,TG,EMC",2007-01-17,12월,김보균,http://www.chemtronics.co.kr,세종특별자치시,켐트로닉스,C,제조업
기타화학제품제조업,한화,880,"화약,화공품,자동선반류,공작기계제조,전자교환기,건설,정보통신,종합무역/임직원및개인대상교육,세미나및워크샵중계,동영상광고",1976-06-24,12월,#NAME?,http://www.hanwhacorp.co.kr,서울특별시,한화,C,제조업
기타화학제품제조업,SK바이오랜드,52260,"천연물질추출물,미생물배양제품",2001-05-17,12월,이근식,http://www.skbioland.com,충청남도,SK바이오랜드,C,제조업
기타화학제품제조업,씨티케이코스메틱스,260930,완제화장품(색조및기초),2017-12-07,12월,정인용,http://ctkcosmetics.com,경기도,씨티케이코스메틱스,C,제조업
기타화학제품제조업,토니모리,214420,"스킨케어베이직,포인트메이크업,스킨케어스페셜,베이스메이크업등",2015-07-10,12월,배해동,http://www.etonymoly.com,서울특별시,토니모리,C,제조업
기타화학제품제조업,에스디생명공학,217480,"마스크팩,기초화장품",2017-03-02,12월,박설웅,http://sdbiotech.co.kr,서울특별시,에스디생명공학,C,제조업
기타화학제품제조업,조광페인트,4910,"도료(우레탄,에나멜,락카,특수도료)제조,도매",1976-12-27,12월,"문해진,양성아",http://www.chokwangpaint.co.kr,부산광역시,조광페인트,C,제조업
기타화학제품제조업,에코프로,86520,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,이동채,http://www.ecopro.co.kr,충청북도,에코프로,C,제조업
기타화학제품제조업,오션브릿지,241790,"반도체케미칼(HCDS,Ticl4외),반도체장비",2016-12-01,12월,이경주,http://www.oceanbridge.co.kr,경기도,오션브릿지,C,제조업
기타화학제품제조업,코리아나화장품,27050,화장품,1999-12-10,12월,유학수,http://www.coreana.co.kr,충청남도,코리아나,C,제조업
기타화학제품제조업,본느,242420,"ODM화장품,BRAND화장품",2016-05-16,12월,임성기,http://www.bonne.co.kr,서울특별시,본느,C,제조업
기타화학제품제조업,미원상사,2840,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제제조",1989-09-25,12월,"조진욱,훙창식",http://www.mwc.co.kr,경기도,미원상사,C,제조업
기타화학제품제조업,케이피엠테크,42040,"표면처리약품,전자동도금설비",2003-01-07,12월,김지훈,http://www.kpmtech.co.kr,경기도,케이피엠테크,C,제조업
기타화학제품제조업,솔브레인,36830,"반도체,디스플레이,2차전지공정용화학제품",2000-01-18,12월,"정지완,강병창(각자대표이사)",http://soulbrain.co.kr,경기도,솔브레인,C,제조업
기타화학제품제조업,케이엠제약,237720,구강위생용품및화장품,2016-02-24,03월,강일모,http://www.kmkmp.com,경기도,케이엠제약,C,제조업
기타화학제품제조업,스킨앤스킨,159910,"화장품제조,OLED발광소재,OLED승화정제장비",2012-12-27,12월,"김정우,서세환(각자대표이사)",http://www.skinnskin.co.kr,경기도,스킨앤스킨,C,제조업
기타화학제품제조업,오공,45060,"접착제,씰란트,광택제,연마제",2000-08-10,12월,"김윤정,조한창",http://www.okong.com,인천광역시,오공,C,제조업
나무제품제조업,이건산업,8250,"컨테이너용합판,목재파렛트,프레스우드파렛트,가공목재,제재목제조/부동산임대",1988-10-21,12월,"박승준,이길수",http://www.eagon.com,인천광역시,이건산업,C,제조업
나무제품제조업,동화기업,25900,"PB,MDF,표면재,온돌마루,창호,도어등",1995-08-07,12월,김홍진,http://www.dongwha.co.kr,인천광역시,동화기업,C,제조업
